Campaign ID,Campaign,Audience segment,Cost,Impr.,Clicks
22104822958,Kaufland - Impuls - Other - Online katalog - Guilty pleasures - Jan 2025 (DN) - CPC,Shoppers,2.11,8010.0,59.0
23172640507,Audi Metlice Oct - Dec 2025 (DG) - CPC,Travel › Travel Buffs › Luxury Travellers,3.16,1384.0,59.0
23178401984,Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC,Business Services › Business Financial Services,1.85,1675.0,59.0
23228485387,Kaufland - Image - Impuls - Christmas - IGRAČKE - Nov-Dec 2025 (DN) - CPC,Travel › Travel Buffs › Family Holidayers,3.24,9038.0,58.0
21975804918,GDN_GDN_Range_nd_Bosch Kuhaj zdravo_Promocija_HR,Cookware,1.12,3291.0,57.0
22367806441,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Mar 2025 (DN) - CPC,Shoppers › Shopping Enthusiasts,4.44,8267.0,57.0
22939420753,Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DG) - CPC,Shoppers › Luxury Shoppers,8.08,929.0,57.0
22261718856,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Feb 2025 (DN) - CPC,Shoppers › Shopping Enthusiasts,4.71,8414.0,56.0
22592469500,Kaufland - Impuls - Kaufland Card - Blue Tuesday - May 2025 (DN) - CPC,Lifestyles & Hobbies,4.58,5374.0,56.0
22832422795,Kaufland - Impuls - Kaufland Card - Blue Tuesday - July 2025 (DN) - CPC,Shoppers › Shopping Enthusiasts,3.85,7214.0,56.0
22939420753,Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DG) - CPC,Travel › Travel Buffs › Beachbound Travellers,7.57,1206.0,56.0
20986564702,HR - Mjeseci (DN) - CPC,Home & Garden › Home Appliances,10.25,2248.0,55.0
22575576404,Porsche Moon May - Jul 2025 - (DN) - CPC,Technology,5.39,8980.0,55.0
22586653620,DetoxMay25_Range_HomeAppliances_Kitchen_Flight_Blenders,Home & Garden › Home Appliances › Kitchen Appliance Accessories,2.18,995.0,55.0
23228485387,Kaufland - Image - Impuls - Christmas - IGRAČKE - Nov-Dec 2025 (DN) - CPC,Lifestyles & Hobbies › Family-Focused,3.98,10411.0,55.0
22100777516,Kaufland - Impuls - CRM - 50 dana - 50 poklona - Jan-Mar 2025 (DN) - CPC,Shoppers › Bargain Hunters,2.16,4072.0,54.0
22100777516,Kaufland - Impuls - CRM - 50 dana - 50 poklona - Jan-Mar 2025 (DN) - CPC,Shoppers,2.0,7767.0,54.0
22133425589,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Jan 2025 (DN) - CPC,Shoppers,3.23,9906.0,54.0
22477837665,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Apr 2025 (DN) - CPC,Lifestyles & Hobbies › Family-Focused,5.65,15769.0,54.0
23055052468,Kaufland - Impuls - Split - Ravne njive - Sept-Nov 2025 (DG) - CPC,Food & Dining › Foodies,1.5,2785.0,54.0
23055092044,Kaufland - Impuls - Ivanec - Sept-Nov 2025 (DG) - CPC,Travel › Travel Buffs › Beachbound Travellers,7.88,965.0,54.0
23224632388,Kaufland - Impuls - Red Bull Symphonic - Nov 2025 (DG) - CPC,Food & Dining › Cooking Enthusiasts › Aspiring Chefs,1.9,1136.0,53.0
21166991664,HR - Vip Kartice (DN) - CPC,Svi posjetitelji (AdWords),1.77,2835.0,52.0
22357788672,Kaufland - Online katalog - VRT - Mar 2025 (DN) - CPC,Home & Garden › Outdoor Items › Lawn Care & Gardening Supplies,1.71,4591.0,52.0
22394409546,Kaufland - Uskrs - Online katalog - Igračke - Apr 2025 (DN) - CPC,Baby & Children's Products › Toys,3.08,7291.0,52.0
22409208617,Kaufland - Image - Impuls - Gaming - Minecraft - Apr 2025 (DN) - CPM,Consumer Electronics › Mobile Phones,23.42,112809.0,52.0
22783135600,Kaufland - Stranci - Hindi - Jul 2025 (DN) - CPM,Food & Dining › Foodies,4.15,14688.0,52.0
22935327806,Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM,Katalog Custom Terms,14.23,41215.0,52.0
23064392874,Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC,Food & Dining › Cooking Enthusiasts › 30 Minute Chefs,11.3,727.0,52.0
23228485387,Kaufland - Image - Impuls - Christmas - IGRAČKE - Nov-Dec 2025 (DN) - CPC,Parenting Tips for Toddlers,2.93,4249.0,52.0
19354219109,Kaufland GDN Godišnja 2026 (DN),Technology › Technophiles › Cloud Services Power Users,1.43,8211.0,51.0
20986564702,HR - Mjeseci (DN) - CPC,HR - Korkmaz AIR - Apr 2025,15.4,1202.0,51.0
22152792419,DemandGen_DishCare_Dishwashers__Finish_HR,Purchasing a Home › Recently Purchased a Home,1.54,281.0,51.0
22942514632,Audi A6 Aug - Sep 2025 (YT) - Reach mix - CPM,Banking & Finance,33.42,49641.0,51.0
23068292085,Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC,Software › Antivirus & Security Software,2.33,3986.0,51.0
22751572756,HR - BBQ roštilji (DN) - CPC,Grills,2.74,4608.0,50.0
22783135600,Kaufland - Stranci - Hindi - Jul 2025 (DN) - CPM,Lifestyles & Hobbies,3.06,15929.0,50.0
23068292085,Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC,Clothing & Accessories › Shoes › Boots,1.69,1563.0,50.0
23135201942,Kaufland - Impuls - Kaufland Card Rođendan - Oct - Nov 2025 (DN) - CPC,Shoppers,2.42,11996.0,50.0
20986564702,HR - Mjeseci (DN) - CPC,Home & Garden › Home Appliances › Small Appliances,10.18,1336.0,49.0
22100777516,Kaufland - Impuls - CRM - 50 dana - 50 poklona - Jan-Mar 2025 (DN) - CPC,Food & Dining,1.72,12998.0,49.0
22719312160,Kaufland - Image - Impuls - FIMA - Split - Ravne njive - Jun-Jul 2025 (DN) - CPC,Home & Garden › Do-It-Yourselfers,3.88,4883.0,49.0
22016705165,Kaufland - Impuls - Competition - NEO konkurencija Vinkovci - 100ti kupac - Dec-Jan 2024 (DN) - CPM,Food & Dining › Cooking Enthusiasts,7.81,24413.0,48.0
22094960787,Kaufland - Impuls - Kaufland Card - NEO konkurencija - 100ti kupac - Split - Jan-Feb 2025 (DN) - CPM,Food & Dining,13.42,59806.0,48.0
22133425589,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Jan 2025 (DN) - CPC,Food & Dining,2.09,11338.0,48.0
22261718856,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Feb 2025 (DN) - CPC,Food & Dining,3.48,13268.0,48.0
22349140680,Kaufland - K-Card Easter - Uskrs - Mar-Apr 2025 (DN) - CPC,Home & Garden › Do-It-Yourselfers,3.69,5372.0,48.0
22540720006,Kaufland - Mini Jobs - May 2025 (DN) - CPM,Job Finders,29.7,78225.0,48.0
22797257519,Kaufland - Dex Rock - Jul-Aug 2025 (DN) - CPM,Consumer Electronics › Mobile Phones,17.6,73320.0,48.0
22938933272,Audi A6 Aug - Sep 2025 (DN) - CPM,Business Services › Business Financial Services,13.34,40829.0,48.0
23095969598,Porsche Moon Oct - Dec 2025 - (YT) - VVC,Business & Industrial Products,162.26,75499.0,48.0
22052818761,Kaufland - Impuls - Competition - NEO konkurencija Sinj - 100ti kupac - Dec-Jan 2024 (DN) - CPM,Shoppers › Shopping Enthusiasts,20.21,43946.0,47.0
22357788672,Kaufland - Online katalog - VRT - Mar 2025 (DN) - CPC,Home & Garden,2.56,2824.0,47.0
22829619343,Kaufland - Image - Impuls - FIMA - Split - Ravne njive - 100ti kupac - Split - Jul-Aug 2025 (DN) - CPM,Lifestyles & Hobbies › Family-Focused,1.4,7273.0,47.0
22902769159,Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC,Shoppers,6.55,7790.0,47.0
23095969598,Porsche Moon Oct - Dec 2025 - (YT) - VVC,Vehicles & Transportation,210.21,95465.0,47.0
23337586207,MUM6Nov25_MDA_HomeAppliances_Appliances_Flight_GGL,Shoppers › Luxury Shoppers,1.44,2836.0,47.0
22133425589,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Jan 2025 (DN) - CPC,Food & Dining › Foodies,2.24,5059.0,46.0
22715554283,Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Vinkovci - Jun-Jul 2025 (DN) - CPM,Home & Garden › Do-It-Yourselfers,8.85,32107.0,46.0
22935327806,Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM,Home & Garden › Do-It-Yourselfers,13.24,34937.0,46.0
22938933272,Audi A6 Aug - Sep 2025 (DN) - CPM,News & Politics › Avid News Readers › Avid Business News Readers,13.98,46335.0,46.0
22938933272,Audi A6 Aug - Sep 2025 (DN) - CPM,Lifestyles & Hobbies › Business Professionals,8.4,27568.0,46.0
22104822958,Kaufland - Impuls - Other - Online katalog - Guilty pleasures - Jan 2025 (DN) - CPC,Food & Dining › Foodies,2.01,5592.0,45.0
22902769159,Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC,Baby & Children's Products › Childcare & Education,4.87,4178.0,45.0
23068292085,Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC,Clothing & Accessories › Formal Wear › Suits & Business Attire,1.47,744.0,45.0
20986564702,HR - Mjeseci (DN) - CPC,HR - Emile Henry - October 2025.,9.23,5979.0,44.0
22094960787,Kaufland - Impuls - Kaufland Card - NEO konkurencija - 100ti kupac - Split - Jan-Feb 2025 (DN) - CPM,Shoppers,12.78,50337.0,44.0
22349140680,Kaufland - K-Card Easter - Uskrs - Mar-Apr 2025 (DN) - CPC,Food & Dining,1.55,12228.0,44.0
22357788672,Kaufland - Online katalog - VRT - Mar 2025 (DN) - CPC,Home & Garden › Outdoor Items › Garden Sheds & Outdoor Structures,1.56,2596.0,44.0
22832422795,Kaufland - Impuls - Kaufland Card - Blue Tuesday - July 2025 (DN) - CPC,Food & Dining,1.57,12633.0,44.0
22922001768,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Aug 2025 (DN) - CPC,Shoppers › Shopping Enthusiasts,1.56,6387.0,44.0
23224632388,Kaufland - Impuls - Red Bull Symphonic - Nov 2025 (DG) - CPC,Shoppers › Luxury Shoppers,1.82,2899.0,44.0
23064392874,Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC,Shoppers › Shoppers by Shop Type › Department Store Shoppers,23.86,1089.0,43.0
23172640507,Audi Metlice Oct - Dec 2025 (DG) - CPC,Windshield Wipers,2.47,2671.0,43.0
19318993855,Kralj Roštilja - GDN - AlwaysOn (DN) - CPC,Home & Garden,4.05,4936.0,42.0
19318993855,Kralj Roštilja - GDN - AlwaysOn (DN) - CPC,Home & Garden › Outdoor Items,3.79,4177.0,42.0
22052818761,Kaufland - Impuls - Competition - NEO konkurencija Sinj - 100ti kupac - Dec-Jan 2024 (DN) - CPM,Lifestyles & Hobbies › Family-Focused,19.05,42452.0,42.0
22575439607,Porsche Moon May - Jul 2025 - (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Hybrid & Alternative Vehicles › Hybrid & Alternative Vehicles (New),1.45,238.0,42.0
22938933272,Audi A6 Aug - Sep 2025 (DN) - CPM,Banking & Finance › Avid Investors,6.25,19132.0,42.0
23224632388,Kaufland - Impuls - Red Bull Symphonic - Nov 2025 (DG) - CPC,Travel › Trips by Destination › Trips to Europe › Trips to Poland,1.4,3085.0,42.0
23227314390,Audi Q3 Nov - Dec 2025 - (YT)  Efficient reach - CPM,Cars and Vehicles › Motor Vehicles › Motor Vehicles (New),51.92,41913.0,42.0
21024840365,HR - Proizvodi (DN) - CPC,Cooking Information,4.56,14703.0,41.0
22261718856,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Feb 2025 (DN) - CPC,Shoppers › Bargain Hunters,2.41,8938.0,41.0
22922001768,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Aug 2025 (DN) - CPC,Shoppers,2.79,10140.0,41.0
22942514632,Audi A6 Aug - Sep 2025 (YT) - Reach mix - CPM,Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts,45.46,44817.0,41.0
23172640507,Audi Metlice Oct - Dec 2025 (DG) - CPC,Vehicles & Transportation,3.75,613.0,41.0
19318993855,Kralj Roštilja - GDN - AlwaysOn (DN) - CPC,Food & Dining › Frequently Dines Out › Diners by Meal,4.42,3693.0,40.0
22100777516,Kaufland - Impuls - CRM - 50 dana - 50 poklona - Jan-Mar 2025 (DN) - CPC,Food & Dining › Foodies,1.38,7164.0,40.0
22588026601,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Biograd - May-Jun 2025 (DN) - CPM,Shoppers › Shoppers by Shop Type › Department Store Shoppers,13.02,26543.0,40.0
22592469500,Kaufland - Impuls - Kaufland Card - Blue Tuesday - May 2025 (DN) - CPC,Food & Dining,2.21,11172.0,40.0
22715554283,Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Vinkovci - Jun-Jul 2025 (DN) - CPM,Shoppers › Shoppers by Shop Type › Department Store Shoppers,7.55,24340.0,40.0
22938933272,Audi A6 Aug - Sep 2025 (DN) - CPM,Travel › Travel Buffs › Luxury Travellers,9.0,33652.0,40.0
23055052468,Kaufland - Impuls - Split - Ravne njive - Sept-Nov 2025 (DG) - CPC,Baby & Children's Products › Pushchairs & Prams,1.15,2237.0,40.0
23068292085,Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC,Food & Dining › Cooking Enthusiasts › Aspiring Chefs,2.25,1135.0,40.0
20986564702,HR - Mjeseci (DN) - CPC,HR - GK daske - Nov 2025,8.13,5551.0,39.0
22152792419,DemandGen_DishCare_Dishwashers__Finish_HR,Dishwashers,0.89,2098.0,39.0
22349140680,Kaufland - K-Card Easter - Uskrs - Mar-Apr 2025 (DN) - CPC,Lifestyles & Hobbies › Family-Focused,1.75,7962.0,39.0
22832422795,Kaufland - Impuls - Kaufland Card - Blue Tuesday - July 2025 (DN) - CPC,Shoppers,3.53,7496.0,39.0
22942514632,Audi A6 Aug - Sep 2025 (YT) - Reach mix - CPM,Lifestyles & Hobbies › Business Professionals,139.32,138546.0,39.0
23055092044,Kaufland - Impuls - Ivanec - Sept-Nov 2025 (DG) - CPC,Shoppers › Luxury Shoppers,5.08,779.0,39.0
23076969740,Kaufland - Image - Other - NEO - Otvorenje Osijek - Oct 2025 (DN) - CPM,Food & Dining,15.28,67465.0,39.0
23090115996,Porsche Moon Oct - Dec 2025 - (DN) - CPC,Business Services › Business Financial Services,2.46,4929.0,39.0
23135201942,Kaufland - Impuls - Kaufland Card Rođendan - Oct - Nov 2025 (DN) - CPC,Shoppers › Shopping Enthusiasts,2.0,4843.0,39.0
23178401984,Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC,Lifestyles & Hobbies › Business Professionals,2.21,3325.0,39.0
23178401984,Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC,Shoppers › Luxury Shoppers,1.88,2726.0,39.0
21024840365,HR - Proizvodi (DN) - CPC,People not in audiences,4.46,24074.0,38.0
22104822958,Kaufland - Impuls - Other - Online katalog - Guilty pleasures - Jan 2025 (DN) - CPC,Food & Dining,2.01,9041.0,38.0
22157995591,Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Dugo Selo - Jan-Feb 2025 (DN) - CPM,Home & Garden › Do-It-Yourselfers,18.87,45509.0,38.0
23090115996,Porsche Moon Oct - Dec 2025 - (DN) - CPC,Business Services,2.63,6927.0,38.0
23259493185,Kaufland - Impuls - Božić - Nov-Dec - (DN) - CPC,Shoppers › Shopping Enthusiasts,1.64,7110.0,38.0
19318993855,Kralj Roštilja - GDN - AlwaysOn (DN) - CPC,Home & Garden › Home Appliances › Cooking Ranges & Stoves,3.31,5249.0,37.0
22504315132,Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC,Education › Primary & Secondary Schools,6.0,5842.0,37.0
22575439607,Porsche Moon May - Jul 2025 - (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Hybrid & Alternative Vehicles,1.29,332.0,37.0
22575576404,Porsche Moon May - Jul 2025 - (DN) - CPC,Vehicles & Transportation › Car Enthusiasts,5.27,9451.0,37.0
22715554283,Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Vinkovci - Jun-Jul 2025 (DN) - CPM,Food & Dining,9.6,58000.0,37.0
23064392874,Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC,News & Politics › Avid News Readers › Avid Political News Readers,21.2,1004.0,37.0
23068292085,Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC,Gifts & Occasions › Photo & Video Services › Event Photographers & Studios,1.33,1664.0,37.0
22575576404,Porsche Moon May - Jul 2025 - (DN) - CPC,Financial Services › Banking Services,3.69,6130.0,36.0
23068292085,Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC,Shoppers › Luxury Shoppers,2.3,1420.0,36.0
23178401984,Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC,Banking & Finance,1.63,2079.0,36.0
23227314390,Audi Q3 Nov - Dec 2025 - (YT)  Efficient reach - CPM,People not in audiences,50.87,47360.0,36.0
22938933272,Audi A6 Aug - Sep 2025 (DN) - CPM,Employment › Executive & Management Jobs,6.75,21697.0,35.0
23064392874,Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC,Food & Dining,15.02,962.0,35.0
23076969740,Kaufland - Image - Other - NEO - Otvorenje Osijek - Oct 2025 (DN) - CPM,Home & Garden › Do-It-Yourselfers,9.54,36998.0,35.0
23224632388,Kaufland - Impuls - Red Bull Symphonic - Nov 2025 (DG) - CPC,Shoppers › Shoppers by Shop Type › Superstore Shoppers,1.18,2479.0,35.0
23259665943,Kaufland - Image - Božić - Nov - Dec (YT) - CPM,Food & Dining › Foodies,50.58,37169.0,35.0
21166991664,HR - Vip Kartice (DN) - CPC,Immersion Cooking,1.31,1285.0,34.0
22349140680,Kaufland - K-Card Easter - Uskrs - Mar-Apr 2025 (DN) - CPC,Lifestyles & Hobbies,2.02,7925.0,34.0
22701405799,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Jun 2025 (DN) - CPC,Lifestyles & Hobbies › Family-Focused,2.14,10906.0,34.0
22719312160,Kaufland - Image - Impuls - FIMA - Split - Ravne njive - Jun-Jul 2025 (DN) - CPC,Lifestyles & Hobbies › Family-Focused,3.28,9758.0,34.0
22751572756,HR - BBQ roštilji (DN) - CPC,HR - Barbecook roštilji - August 2025.,8.21,3815.0,34.0
23064392874,Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC,Food & Dining › Cooking Enthusiasts,18.39,1075.0,34.0
23228911139,Audi Akumulator Nov - Dec 2025 (DG) - CPC,Auto Batteries,1.47,2705.0,34.0
23284093421,HR - Black Friday (DN) - CPA_2025,View_Item - ID item_BF2025,20.18,2952.0,34.0
23303954306,Kaufland - Impuls - Katalog Dekoracije i kolači - (DN) - CPC,Food & Dining › Cooking Enthusiasts,2.85,4791.0,34.0
20986564702,HR - Mjeseci (DN) - CPC,HR - Mjesec Azije - May 2025,12.59,4414.0,33.0
22104822958,Kaufland - Impuls - Other - Online katalog - Guilty pleasures - Jan 2025 (DN) - CPC,Shoppers › Bargain Hunters,1.53,3082.0,33.0
22367806441,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Mar 2025 (DN) - CPC,Shoppers,2.72,7549.0,33.0
22562643721,XXLhladnjaciMay25_MDA_Refrigeration_Fridges_Flight,Purchasing a Home › Recently Purchased a Home,1.07,101.0,33.0
23055092044,Kaufland - Impuls - Ivanec - Sept-Nov 2025 (DG) - CPC,Lifestyles & Hobbies › Green Living Enthusiasts,4.37,509.0,33.0
23064392874,Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC,News & Politics › Avid News Readers › Avid Local News Readers,15.14,1128.0,33.0
20986564702,HR - Mjeseci (DN) - CPC,Home & Garden › Home Appliances › Cooking Ranges & Stoves,5.58,3322.0,32.0
22094960787,Kaufland - Impuls - Kaufland Card - NEO konkurencija - 100ti kupac - Split - Jan-Feb 2025 (DN) - CPM,Shoppers › Shopping Enthusiasts,14.0,50191.0,32.0
22829619343,Kaufland - Image - Impuls - FIMA - Split - Ravne njive - 100ti kupac - Split - Jul-Aug 2025 (DN) - CPM,Shoppers,0.78,3607.0,32.0
23178401984,Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC,Banking & Finance › Avid Investors,1.44,1825.0,32.0
22477837665,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Apr 2025 (DN) - CPC,Food & Dining › Foodies,3.13,6399.0,31.0
22477837665,Kaufland - Impuls - Kaufland Card - Blue Tuesday - Apr 2025 (DN) - CPC,Shoppers,2.87,8684.0,31.0
22797257519,Kaufland - Dex Rock - Jul-Aug 2025 (DN) - CPM,Media & Entertainment › Gamers › Adventure & Strategy Game Fans,5.91,26836.0,31.0
22938933272,Audi A6 Aug - Sep 2025 (DN) - CPM,Shoppers › Luxury Shoppers,8.17,28457.0,31.0
22973235801,Kaufland - Impuls - Image - Price - Cjenovna kampanja - Sept-Oct 2025 (DG) - CPC,Shoppers › Value Shoppers,0.84,1673.0,31.0
23227314390,Audi Q3 Nov - Dec 2025 - (YT)  Efficient reach - CPM,Shoppers › Luxury Shoppers,54.9,50430.0,31.0
19318993855,Kralj Roštilja - GDN - AlwaysOn (DN) - CPC,People not in audiences,2.1,3163.0,30.0
22394409546,Kaufland - Uskrs - Online katalog - Igračke - Apr 2025 (DN) - CPC,Baby & Children's Products,2.29,2395.0,30.0
22409208617,Kaufland - Image - Impuls - Gaming - Minecraft - Apr 2025 (DN) - CPM,Computers & Peripherals › Computers › Tablets & Ultraportable Devices,5.83,32043.0,30.0
22575576404,Porsche Moon May - Jul 2025 - (DN) - CPC,Business Services › Business Technology,3.13,5151.0,30.0
22592469500,Kaufland - Impuls - Kaufland Card - Blue Tuesday - May 2025 (DN) - CPC,Lifestyles & Hobbies › Family-Focused,1.88,6400.0,30.0
22715554283,Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Vinkovci - Jun-Jul 2025 (DN) - CPM,Lifestyles & Hobbies › Family-Focused,7.14,24464.0,30.0
23055052468,Kaufland - Impuls - Split - Ravne njive - Sept-Nov 2025 (DG) - CPC,Clothing & Accessories › Shoes › Boots,0.9,1883.0,30.0
23135201942,Kaufland - Impuls - Kaufland Card Rođendan - Oct - Nov 2025 (DN) - CPC,Lifestyles & Hobbies,1.3,4041.0,30.0
23178401984,Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC,Sports & Fitness › Sports Fans › Motor Sport Enthusiasts,1.46,2067.0,30.0
22349140680,Kaufland - K-Card Easter - Uskrs - Mar-Apr 2025 (DN) - CPC,Food & Dining › Foodies,1.55,5096.0,29.0
