Account name;Customer ID;Campaign;Campaign ID;Campaign type;Country/Territory (User location);Currency code;Impr.;Clicks;Cost
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Argentina;EUR;38,492;7;50.18
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Taiwan;EUR;232;0;0.56
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Greenland;EUR;88;0;0.05
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Uganda;EUR;4,441;11;2.53
Zott EUR;150-132-6366;Zott Monte Jan - Feb 2025 (YT) - Trueview - CPV;22125482779;In-stream video;Croatia;EUR;3,373,924;5,299;5500.37
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22850295323;Performance Max;Denmark;EUR;28;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025.;23025722586;Demand Gen;Croatia;EUR;876,801;16,003;1765.38
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Thailand;EUR;59,933;120;55.61
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Switzerland;EUR;2;0;0.02
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Algeria;EUR;79,691;92;30.23
McDonald's EUR;673-543-9149;McDonald's Breakfast AO Sep - Dec 2025 (YT) - Bumper;23051177880;In-stream video;Croatia;EUR;1,306,321;917;1499.98
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Vietnam;EUR;255,802;652;173.86
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;23232127383;In-stream video;Croatia;EUR;1,258,133;869;1001.71
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 16.6.-20.8.2025.;22689449956;Performance Max;Croatia;EUR;454,998;4,532;999.67
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;New Zealand;EUR;6;0;0.01
Zott EUR;150-132-6366;Zott Jogobella Sept - Oct 2025 (YT) - Bumper - CPM;23001363809;In-stream video;Croatia;EUR;729,333;447;1000.45
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Sweden;EUR;190;0;0.07
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22850295323;Performance Max;Norway;EUR;16;0;0
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_OG_Grooming_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.;23150224947;Performance Max;Romania;EUR;2;1;0.13
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22850295323;Performance Max;Qatar;EUR;29;0;0
McDonald's EUR;673-543-9149;McDonald's McDelivery July - September 2025 (YT) - CPV;22732857306;In-stream video;Croatia;EUR;1,078,250;1,373;3101.93
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Turkiye;EUR;22,317;5;28.03
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Bosnia and Herzegovina;EUR;6,430;3;5.71
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;23283955574;Performance Max;Sweden;EUR;1;0;0
McDonald's EUR;673-543-9149;McDonald's McDelivery AO Nov 2025 (YT) - Bumper;23199593493;In-stream video;Croatia;EUR;633,475;388;799.94
Zott EUR;150-132-6366;Zott Monte Aug - Sep 2025 (YT) - TrueView - CPV;22946567491;In-stream video;Croatia;EUR;1,603,153;6,209;5493.05
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22850295323;Performance Max;Nigeria;EUR;13;0;0
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Bermuda;EUR;141;0;0.07
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Tanzania;EUR;6,860;31;3.75
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Finland;EUR;9;0;0.03
McDonald's EUR;673-543-9149;McDonald's Grimace Exclusive June 2025 (YT) - CPV;22623078690;In-stream video;Croatia;EUR;239,198;259;865.34
JGL Croatia EUR;958-633-7486;JGL Muzej farmacije TUR Jul - Aug 2025 (DN) - CPC;22735542698;Display;Croatia;EUR;2,376;19;1.52
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Aruba;EUR;237;0;0.18
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Saint Helena, Ascension and Tristan da Cunha;EUR;9;0;0
JGL Croatia EUR;958-633-7486;jgl_zaposljavanje_october_2025_cross-network_pmax;23130287493;Performance Max;Hungary;EUR;1;0;0
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Falkland Islands (Islas Malvinas);EUR;4;0;0
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;France;EUR;495;0;0.13
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;New Caledonia;EUR;114;0;0.07
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Saint Barthelemy;EUR;10;0;0
Zott EUR;150-132-6366;Zott Protein Jan - Mar 2025 (YT) - Trueview - CPV;22109053123;In-stream video;Croatia;EUR;5,086,993;4,700;8301.05
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Kazakhstan;EUR;38,014;33;28.44
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_OG_Grooming_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.;23150224947;Performance Max;Montenegro;EUR;11;1;0.18
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Parents_5.9.-15.10.2025.;22980662127;In-stream video;Croatia;EUR;728,531;1,239;898.71
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Israel;EUR;571;0;0.41
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Kazakhstan;EUR;47,327;49;38.16
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Guatemala;EUR;16,425;2;6.17
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Portugal;EUR;132;0;0.13
McDonald's EUR;673-543-9149;McDonald's Coffee July - September 2025 (YT) - Bumper;22733055054;In-stream video;Croatia;EUR;2,876,217;921;1500.38
McDonald's EUR;673-543-9149;McDonald's Happy Meal Squiishmallows June 2025 - Bumper;22632870437;In-stream video;Croatia;EUR;822,812;673;999.61
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Luxembourg;EUR;66;0;0.04
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Argentina;EUR;40,466;8;54.99
McDonald's EUR;673-543-9149;McDonald's Breakfast Mushrooms May 2025 - Bumper;22515626597;In-stream video;Croatia;EUR;885,442;696;779.95
McDonald's EUR;673-543-9149;McDonald's Opusteno Dopusteno II August 2025 (YT) - CPV;22895928142;In-stream video;Croatia;EUR;1,035,085;976;2499.43
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;U.S. Virgin Islands;EUR;191;0;0.15
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Martinique;EUR;152;2;0.12
McDonald's EUR;673-543-9149;McDonald's McCrispy July 2025 (YT) - Bumper;22742489014;In-stream video;Croatia;EUR;1,974,259;1,515;1498.01
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Saint Helena, Ascension and Tristan da Cunha;EUR;16;0;0
Zott EUR;150-132-6366;Zott Protein Jan - Mar 2025 (DN) - CPM;22105292855;Display;Croatia;EUR;12,821,866;5,326;2640.39
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Greece;EUR;35;0;0.09
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Cambodia;EUR;59,025;473;30.76
McDonald's EUR;673-543-9149;McDonald's McNuggets II July - August 2025 - CPV;22818941470;In-stream video;Croatia;EUR;1,176,806;1,080;2001.48
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Azerbaijan;EUR;31,768;11;11.23
Zott EUR;150-132-6366;Zott Jogobella May - Jun 2025 (YT) - TrueView - CPV;22503681316;In-stream video;Croatia;EUR;1,235,102;316;2500.18
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_15.1.-30.3.;22133253577;Performance Max;Croatia;EUR;1,286,408;11,057;1542.33
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;23283955574;Performance Max;Canada;EUR;3;1;0.69
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Bosnia and Herzegovina;EUR;5,311;2;4.13
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Montserrat;EUR;18;0;0.01
JGL Croatia EUR;958-633-7486;jgl_zaposljavanje_october_2025_cross-network_pmax;23130287493;Performance Max;Germany;EUR;2;1;0.01
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;United Kingdom;EUR;235;0;0.07
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Pakistan;EUR;51,708;131;35.05
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Bangladesh;EUR;205,856;995;125.62
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;North Macedonia;EUR;4,647;4;3.9
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_Campaign_SLO;22691380071;In-stream video;Slovenia;EUR;1,588,774;1,443;2499.55
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Nicaragua;EUR;11,627;22;7.45
Nissan Hrvatska EUR;494-390-2223;Nissan All range Feb 2025 - Perfomance Max;22194856022;Performance Max;Croatia;EUR;723,877;15,691;3964.06
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Saint Martin;EUR;83;0;0.05
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11;23140104916;Demand Gen;Croatia;EUR;502,466;11,842;1624.4
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Latvia;EUR;689;0;0.15
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Ireland;EUR;12;0;0.05
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 15.10-15.12.2025.;23136999027;Performance Max;Croatia;EUR;512,143;4,790;1402.09
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler 15.04.-15.06.2025.;22519829013;In-stream video;Croatia;EUR;1,601,172;1,341;1486.94
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Qatar;EUR;6,453;1;1.77
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Sri Lanka;EUR;21,615;144;10.91
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;British Virgin Islands;EUR;117;0;0.04
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Georgia;EUR;8,337;1;2.43
McDonald's EUR;673-543-9149;McDonald's Sirious Winter December 2025 (YT) - CPV;23339715288;In-stream video;Croatia;EUR;929,467;648;2999.47
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_Campaign_CRO;22691381184;In-stream video;Croatia;EUR;1,780,811;2,475;2498.92
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Saint Pierre and Miquelon;EUR;5;0;0
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Montserrat;EUR;23;0;0.01
JGL Croatia EUR;958-633-7486;jgl_zaposljavanje_october_2025_cross-network_pmax;23130287493;Performance Max;Bosnia and Herzegovina;EUR;34;3;0.48
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;23283955574;Performance Max;Switzerland;EUR;3;1;0.46
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_15.1.-30.3.;22133253577;Performance Max;United States;EUR;1;0;0
Philips Hrvatska EUR;799-919-6701;DIS_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22259191387;Display;Croatia;EUR;7,150,912;2,445;999.82
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Guam;EUR;276;0;0.21
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22850295323;Performance Max;Oman;EUR;2;0;0
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Nigeria;EUR;4,641;8;3.57
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_YT_7.11.-30.11.2025;23237552771;In-stream video;Croatia;EUR;1,469,275;1,039;1598.84
McDonald's EUR;673-543-9149;McDonald's Farmburger Oct - Nov 2025 (YT) - Bumper;23201466458;In-stream video;Croatia;EUR;1,138,548;600;999.64
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22850295323;Performance Max;United States;EUR;11;0;0
JGL Croatia EUR;958-633-7486;jgl_zaposljavanje_october_2025_cross-network_pmax;23130287493;Performance Max;Montenegro;EUR;2;0;0
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Ukraine;EUR;41,107;1;9.75
Zott EUR;150-132-6366;Zott Jogobella Sept - Oct 2025 (YT) - TrueView - CPV;23005394785;In-stream video;Croatia;EUR;1,287,857;608;3000.39
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Mexico;EUR;272,172;84;277.03
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Hong Kong;EUR;487;1;0.21
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Croatia;EUR;425;0;0.06
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_OG_Grooming_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.;23150224947;Performance Max;Czechia;EUR;2;0;0
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Faroe Islands;EUR;40;0;0.02
McDonald's EUR;673-543-9149;McDonald's McCrispy I Feb-Mar 2025 (YT) - CPV;22253567644;In-stream video;Croatia;EUR;1,547,745;1,304;4575.63
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Gibraltar;EUR;28;0;0.02
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Ireland;EUR;10;0;0.03
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Ghana;EUR;2,378;5;1.64
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;23283955574;Performance Max;Mexico;EUR;1;0;0
McDonald's EUR;673-543-9149;McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - Bumper;23150230785;In-stream video;Croatia;EUR;1,833,561;716;1421.4
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Poland;EUR;1,277;0;0.22
McDonald's EUR;673-543-9149;McDonald's Breakfast Mushrooms May 2025 - CPV;22515688781;In-stream video;Croatia;EUR;413,028;548;1498.18
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_15.1.-30.3.;22133251429;Demand Gen;Croatia;EUR;4,421,373;75,899;1849.95
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Lebanon;EUR;8,236;27;5.39
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Croatia;EUR;210,566;250;511.8
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23136085091;In-stream video;Croatia;EUR;2,481,079;946;2001.92
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Curacao;EUR;246;1;0.21
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Netherlands;EUR;267;0;0.09
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Norway;EUR;1;0;0
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Kuwait;EUR;3,536;7;3.11
McDonald's EUR;673-543-9149;McDonald's McCrispy AO Aug - Sep 2025 (YT) - Bumper;22892098685;In-stream video;Croatia;EUR;2,820,290;1,547;2000.31
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - Bumper;23230869507;In-stream video;Croatia;EUR;2,247,747;920;1999.55
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;French Polynesia;EUR;326;0;0.12
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Pakistan;EUR;66,925;193;47.63
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Serbia;EUR;2,507;2;2.18
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;United Arab Emirates;EUR;5,613;0;0.87
McDonald's EUR;673-543-9149;McDonald's Employer Image AO Jan - Mar 2025 Performance Max - CPA;22088665616;Performance Max;Croatia;EUR;12,051,234;171,648;10551.38
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Finland;EUR;4;0;0.03
Philips Hrvatska EUR;799-919-6701;VID_OMD_BA-BS_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025;22429388089;In-stream video;Bosnia and Herzegovina;EUR;5,595,019;5,005;2151.43
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Cayman Islands;EUR;124;0;0.09
Nissan Hrvatska EUR;494-390-2223;Nissan QQ July 2025 - Performance Max;22769359148;Performance Max;Croatia;EUR;747,798;13,041;4985.69
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22850295323;Performance Max;Netherlands;EUR;30;0;0
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Canada;EUR;59;0;0.33
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;United States;EUR;385;3;3.62
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_25.6.-20.7.2025.;22725272300;In-stream video;Croatia;EUR;2,298,105;2,612;1998.7
McDonald's EUR;673-543-9149;McDonald's Employer Image II May - June 2025 (YT) - CPV;22633085185;In-stream video;Croatia;EUR;434,991;415;1499.41
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Saudi Arabia;EUR;41,868;10;11.87
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Estonia;EUR;22;0;0.03
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Ecuador;EUR;86,839;79;57.61
Philips Hrvatska EUR;799-919-6701;PMAX_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;23283955574;Performance Max;Brazil;EUR;0;0;0
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Papua New Guinea;EUR;507;1;0.2
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;Bolivia;EUR;54,488;93;28.93
McDonald's EUR;673-543-9149;McDonald's Stripsi June - July 2025 (YT) - Bumper;22739104237;In-stream video;Belgium;EUR;248;0;0.05
McDonald's EUR;673-543-9149;McDonald's IceCoffe June - August 2025 (YT) - CPV;22738910359;In-stream video;Norfolk Island;EUR;1;0;0
