Account name;Customer ID;Campaign;Campaign ID;Campaign type;Currency code;Campaign start date;Campaign end date;Impr.;Clicks;Cost
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22524434296;Performance Max;EUR;6 May 2025;4 Jul 2025;343,187;4,505;987.65
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22657308689;Performance Max;EUR;9 Jun 2025;30 Jul 2025;39,046;6,224;898.31
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;22680238722;Performance Max;EUR;17 Jun 2025;20 Aug 2025;148,298;5,302;998.36
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;EUR;1 Aug 2025;31 Dec 2025;539,801;10,099;5666.71
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;EUR;2 Aug 2025;31 Dec 2025;405,170;38,487;6182.76
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st shave_05.09.-15.10.;22986885344;Performance Max;EUR;5 Sept 2025;15 Oct 2025;201,247;2,353;600.16
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23028088689;Performance Max;EUR;19 Sept 2025;30 Oct 2025;440,280;8,849;1195.58
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23034203750;Performance Max;EUR;19 Sept 2025;30 Oct 2025;718,027;7,771;1519.96
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;EUR;10 Oct 2025;31 Dec 2025;155,628;1,799;1175.8
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23130385398;Performance Max;EUR;15 Oct 2025;24 Dec 2025;483,534;16,511;1194.86
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_15.10-15.12.2025.;23136950325;Performance Max;EUR;16 Oct 2025;15 Dec 2025;368,853;4,773;1250.82
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;23140032403;Performance Max;EUR;15 Oct 2025;30 Nov 2025;139,935;4,396;698.91
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23140199437;Performance Max;EUR;15 Oct 2025;24 Dec 2025;196,846;4,242;1192.71
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23142979085;Performance Max;EUR;16 Oct 2025;15 Dec 2025;430,462;19,621;1458.51
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom 20.09.-10.11.2025.;23155482644;Performance Max;EUR;20 Oct 2025;30 Nov 2025;225,584;2,337;821.79
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.2025.;23159736373;Performance Max;EUR;20 Oct 2025;30 Nov 2025;241,934;9,313;954.6
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_PMAx_20.10.-31.12.2025.;23163083466;Performance Max;EUR;22 Oct 2025;31 Dec 2025;53,517;959;513.54
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_PMAX_20.10.-31.12.2025.;23172774658;Performance Max;EUR;22 Oct 2025;31 Dec 2025;151,084;6,719;695.42
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_PMAX_Parents_1.11.-12.12.2025.;23209534063;Performance Max;EUR;4 Nov 2025;12 Dec 2025;144,889;1,507;600.08
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23210024144;Performance Max;EUR;2 Nov 2025;31 Dec 2025;38,879;3,573;789.86
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;23279087904;Performance Max;EUR;20 Nov 2025;31 Dec 2025;157,859;6,301;697.49
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;23288257666;Performance Max;EUR;20 Nov 2025;31 Dec 2025;136,604;2,186;944.34
ENERGYCOM D.O.O.;203-608-3972;[2023 - 08] Jesenska kampanja;20501896697;Display;EUR;29 Aug 2023;8 Oct 2023;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2023 -11] Traffic - elektrane;20795801028;Display;EUR;23 Nov 2023;7 Dec 2023;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2023 -11] Traffic - dizalice;20806097728;Display;EUR;23 Nov 2023;7 Dec 2023;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2023 - 12] Xmas sales campaign;20858181074;Display;EUR;12 Dec 2023;31 Dec 2023;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2024 - 2] Traffic;20985132717;Display;EUR;2 Feb 2024;29 Feb 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2024 - 2] Traffic;20991957527;Display;EUR;2 Feb 2024;29 Feb 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2024 - 3] Leads;21107885884;Display;EUR;15 Mar 2024;15 Apr 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2024 - 5] Dizalice topline Leads;21258693585;Display;EUR;6 May 2024;6 Jun 2024;0;0;0
Saponia;751-840-0460;Saponia FAKS Gel May - June 2024 (DN) - CPM;21319121752;Display;EUR;22 May 2024;15 Jun 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2024 - 06] Leads - Longi;21402186701;Display;EUR;21 Jun 2024;15 Jul 2024;0;0;0
Pipi;709-126-5350;Pipi July - August 2024 (DN) - CPM;21469091675;Display;EUR;15 Jul 2024;31 Aug 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2024 - 8] Awareness;21527110504;Display;EUR;1 Aug 2024;19 Aug 2024;0;0;0
Pipi;709-126-5350;Pipi Nagradni natječaj Aug - Sep 2024 (DN) - CPM;21587282550;Display;EUR;16 Aug 2024;30 Sept 2024;0;0;0
Pipi;709-126-5350;Pipi greška;21597537730;Display;EUR;16 Aug 2024;30 Sept 2024;0;0;0
Saponia;751-840-0460;Saponia Ornel CRO Oct - Nov 2024 (DN) - CPM;21806553972;Display;EUR;15 Oct 2024;17 Nov 2024;0;0;0
Saponia;751-840-0460;Saponia Ornel BIH Oct - Nov 2024 (DN) - CPM;21806662011;Display;EUR;15 Oct 2024;17 Nov 2024;0;0;0
Saponia;751-840-0460;Saponia Ornel SLO Oct - Nov 2024 (DN) - CPM;21806693715;Display;EUR;15 Oct 2024;17 Nov 2024;0;0;0
Saponia;751-840-0460;Saponia Ornel SRB Oct - Nov 2024 (DN) - CPM;21817118389;Display;EUR;15 Oct 2024;17 Nov 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;Energycom Oct - Nov 2024 (DN) - CPC;21864292960;Display;EUR;30 Oct 2024;15 Dec 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;Energycom Jan - Feb 2025 (DN) - CPC;22153504697;Display;EUR;24 Jan 2025;7 Jul 2025;6,352,884;84,871;5299.44
Saponia;751-840-0460;Saponia Ornel CRO Feb 2025 (DN) - CPM;22262517732;Display;EUR;21 Feb 2025;25 Feb 2025;1,165,318;1,085;300
Saponia;751-840-0460;Saponia Ornel CRO Apr 2025 (DN) - CPM;22448486639;Display;EUR;16 Apr 2025;22 Apr 2025;1,828,361;1,307;499.9
Saponia;751-840-0460;Saponia Ornel + Kaufland May 2025 (DN) - CPM;22559665570;Display;EUR;14 May 2025;20 May 2025;1,732,190;1,113;499.72
Saponia;751-840-0460;Saponia Ornel Nagradna igra May - Jun 2025 (DN) - CPC;22588501345;Display;EUR;21 May 2025;15 Jun 2025;6,319,015;123,663;7916.97
Saponia;751-840-0460;Saponia Ornel Nagradna Igra BiH Jun - Jul 2025 (DN) - CPC;22632811349;Display;EUR;3 Jun 2025;31 Jul 2025;10,952,433;240,260;5178.68
ENERGYCOM D.O.O.;203-608-3972;Energycom New Creatives Jun - Jul 2025 (DN) - CPC;22650248377;Display;EUR;7 Jun 2025;7 Jul 2025;593,068;8,302;499.62
Pipi;709-126-5350;Pipi Jun - Aug 2025 (DN) - CPM;22765720285;Display;EUR;7 Jul 2025;31 Aug 2025;9,661,090;9,991;2000.01
Saponia;751-840-0460;Saponia Faks Sve ti je čisto Nov 2025 (DN) - CPM;23203387614;Display;EUR;1 Nov 2025;30 Nov 2025;19,199,747;11,321;5500.07
Saponia;751-840-0460;Saponia Nagradna Igra Operi December 2025 - (GDN) - CPC;23365196615;Display;EUR;15 Dec 2025;20 Dec 2025;661,234;9,851;588.31
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202308//OLV Trueview//15sec//CPM//W25-54//Multicare;20428770378;In-stream video;EUR;8 Aug 2023;31 Dec 2023;0;0;0
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202308//OLV Bumper//6sec//CPM//W25-54//Multicare;20438333506;In-stream video;EUR;8 Aug 2023;31 Dec 2023;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2023 - 08] Jesenska kampanja - YT;20507294374;In-stream video;EUR;29 Aug 2023;8 Oct 2023;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202311/Taft/Bumper;20775417834;In-stream video;EUR;16 Nov 2023;31 Dec 2023;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202311/Taft/Trueview;20775418068;In-stream video;EUR;16 Nov 2023;31 Dec 2023;0;0;0
ENERGYCOM D.O.O.;203-608-3972;[2023 - 12] Xmas campaign reach;20877722795;In-stream video;EUR;19 Dec 2023;14 Jan 2024;0;0;0
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202401//OLV Trueview//15sec//CPM//W25-54//Multicare;20913891759;In-stream video;EUR;8 Jan 2024;5 May 2024;0;0;0
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202401//OLV Bumper//6sec//CPM//W25-54//Multicare;20920564550;In-stream video;EUR;8 Jan 2024;5 May 2024;0;0;0
BoxNow;681-537-9992;Box Now Jan - Feb 2024 (YT) - Reach Mix 2.0 - CPM;20984145580;In-stream video;EUR;29 Jan 2024;29 Feb 2024;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202402/Taft/Trueview;21057743950;In-stream video;EUR;26 Feb 2024;27 Oct 2024;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202402/Taft/Bumper;21057768940;In-stream video;EUR;26 Feb 2024;27 Oct 2024;0;0;0
Belupo;757-579-7864;Belupo B Fit Awareness May - June 2024 (YT) - Reach Mix 2.0 - CPM;21294433108;In-stream video;EUR;15 May 2024;20 Jun 2024;0;0;0
Saponia;751-840-0460;Saponia FAKS Gel May - June 2024 (YT) - CPM - Reach Mix 2.0;21319119829;In-stream video;EUR;22 May 2024;15 Jun 2024;0;0;0
Saltas;594-956-2752;Saltas Počinje Zabava Jun - Jul 2024 (YT) - CPM - Reach Mix 2.0;21370394135;In-stream video;EUR;10 Jun 2024;10 Jul 2024;0;0;0
BoxNow;681-537-9992;Box Now Sept 2024 (YT) - Reach Mix 2.0 - CPM;21650691544;In-stream video;EUR;2 Sept 2024;30 Sept 2024;0;0;0
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202410//OLV Bumper//6sec//CPM//W25-54//Multicare;21782511567;In-stream video;EUR;8 Oct 2024;15 Dec 2024;0;0;0
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202410//OLV Trueview//15sec//CPM//W25-54//Multicare;21782512545;In-stream video;EUR;8 Oct 2024;15 Dec 2024;0;0;0
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;Pelette;21788923847;In-stream video;EUR;8 Oct 2024;15 Dec 2024;0;0;0
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;Palette;21792838555;In-stream video;EUR;8 Oct 2024;15 Dec 2024;0;0;0
Saponia;751-840-0460;Saponia Ornel BIH Oct - Nov 2024 (YT) - CPM - Reach Mix 2.0;21806633880;In-stream video;EUR;15 Oct 2024;17 Nov 2024;0;0;0
Saponia;751-840-0460;Saponia Ornel SRB Oct - Nov 2024 (YT) - CPM - Reach Mix 2.0;21806642574;In-stream video;EUR;15 Oct 2024;17 Nov 2024;0;0;0
Saponia;751-840-0460;Saponia Ornel SLO Oct - Nov 2024 (YT) - CPM - Reach Mix 2.0;21813106763;In-stream video;EUR;15 Oct 2024;17 Nov 2024;0;0;0
Saponia;751-840-0460;Saponia Ornel CRO Oct - Nov 2024 (YT) - CPM - Reach Mix 2.0;21816992623;In-stream video;EUR;15 Oct 2024;17 Nov 2024;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202410//Taft Spray&Mousse//SK Taft Hair Spray 2024//Trueview;21858055080;In-stream video;EUR;31 Oct 2024;31 Dec 2024;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202410//Taft Spray&Mousse//SK Taft Hair Spray 2024//Bumper;21864690713;In-stream video;EUR;31 Oct 2024;31 Dec 2024;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202411//Taft Spray&Mousse//SK Taft Hair Spray 2024//Trueview;21889860183;In-stream video;EUR;11 Nov 2024;31 Dec 2024;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202411//Taft Spray&Mousse//SK Taft Hair Spray 2024//Bumper;21900220552;In-stream video;EUR;11 Nov 2024;31 Dec 2024;0;0;0
Saponia;751-840-0460;Saponia Likvi Štedi Prste December 2024 (YT) - CPM - Reach Mix 2.0;21957316202;In-stream video;EUR;1 Dec 2024;31 Dec 2024;0;0;0
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202501//Taft Spray&Mousse//Taft x Gliss LE 2024//Taft x Gliss LE 2024//video//Trueview;22082603646;In-stream video;EUR;6 Jan 2025;24 Apr 2025;1,111,621;844;2250.71
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202501//Taft Spray&Mousse//Taft x Gliss LE 2024//Taft x Gliss LE 2024//video//Bumper;22088751497;In-stream video;EUR;6 Jan 2025;24 Apr 2025;1,211,707;1,966;1500.57
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202501//Palette Deluxe//Palette DX INT MoJ 24//Palette DX INT MoJ 24//video//Bumper;22131389199;In-stream video;EUR;17 Jan 2025;14 Apr 2025;1,869,412;3,139;2434.08
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202501//Palette Deluxe//Palette DX INT MoJ 24//Palette DX INT MoJ 24//video//Trueview;22137629441;In-stream video;EUR;17 Jan 2025;14 Apr 2025;1,994,714;2,358;4000.11
ENERGYCOM D.O.O.;203-608-3972;Energycom March 2025 (YT) - Reach Mix 2.0;22296132423;In-stream video;EUR;3 Mar 2025;31 Mar 2025;3,025,135;2,833;2500.66
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202503//Taft Spray&Mousse//Taft_STY Aloe Boost B 25//Taft_STY Aloe Boost B 25//video//bumper;22339783192;In-stream video;EUR;17 Mar 2025;24 Aug 2025;4,029,329;7,460;5001.35
CEE//HR//B//Hair Styling//Taft Spray&Mousse//Taft Spray&Mousse;180-680-2619;202503//Taft Spray&Mousse//Taft_STY Aloe Boost B 25//Taft_STY Aloe Boost B 25//video//trueview;22339790134;In-stream video;EUR;17 Mar 2025;24 Aug 2025;2,902,995;1,992;6001.38
Saponia;751-840-0460;Saponia Likvi CRO Apr - May 2025 (YT) - CPM;22396650401;In-stream video;EUR;1 Apr 2025;31 May 2025;6,465,588;10,697;9973.76
Saponia;751-840-0460;Saponia Likvi BiH Apr - May 2025 (YT) - CPM;22400193514;In-stream video;EUR;1 Apr 2025;15 May 2025;8,178,453;12,815;4248.83
Saponia;751-840-0460;Saponia Faks penta cups - Apr - Jun 2025 (YT) - CPM;22434562305;In-stream video;EUR;15 Apr 2025;10 Jun 2025;2,569,718;911;5995.7
Saponia;751-840-0460;Saponia Nila May 2025 (YT) - CPM;22500191490;In-stream video;EUR;2 May 2025;31 May 2025;2,264,798;2,978;3500.04
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202505//Palette ICC//Palette ICC MoJ 2024//Palette ICC MoJ 2024//video//Trueview;22540518399;In-stream video;EUR;12 May 2025;28 Jun 2025;1,767,804;3,053;3993.95
CEE//HR//B//Hair Colorants//Palette ICC//Palette ICC;214-764-0693;202505//Palette ICC//Palette ICC MoJ 2024//Palette ICC MoJ 2024//video//Bumper;22540555902;In-stream video;EUR;12 May 2025;28 Jun 2025;1,767,718;3,357;2576.79
BoxNow;681-537-9992;BoxNow May - Jun 2025 (YT) - Reach Mix - CPM;22585304100;In-stream video;EUR;26 May 2025;15 Jun 2025;4,663,494;4,999;4999.21
Belupo;757-579-7864;Belupo Rinil - December 2025 - (YT) - CPM;23368964821;In-stream video;EUR;15 Dec 2025;31 Dec 2025;1,431,519;1,841;1968.15
Belupo;757-579-7864;Belupo Rinil - February 2026 (YT) - CPM;23526997418;In-stream video;EUR;4 Feb 2026;28 Feb 2026;0;0;0
Belupo;757-579-7864;Belupo B Fit Awareness May - June 2024 (DG) - CPC;21284259561;Demand Gen;EUR;15 May 2024;20 Jun 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;Energycom Sep - Oct 2024 (DG) - CPC;21731456802;Demand Gen;EUR;23 Sept 2024;23 Oct 2024;0;0;0
Saponia;751-840-0460;Saponia Nagradna Igra Operi December 2025 - (DG) - CPC;23365245812;Demand Gen;EUR;15 Dec 2025;20 Dec 2025;675,114;11,847;399.22
ENERGYCOM D.O.O.;203-608-3972;[2024 - 5] Dizalice topline Leads 2;21258872580;Performance Max;EUR;6 May 2024;6 Jun 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;Energycom Sep - Nov 2024 - Performance Max;21741732697;Performance Max;EUR;23 Sept 2024;31 Dec 2024;0;0;0
ENERGYCOM D.O.O.;203-608-3972;Energycom Jan - Dec 2026 - Performance Max;22153504496;Performance Max;EUR;24 Jan 2025;28 Feb 2026;5,152,102;146,100;31949.25
ENERGYCOM D.O.O.;203-608-3972;Energycom New Creatives Jun - Jul 2025 - Performance Max;22646649812;Performance Max;EUR;7 Jun 2025;7 Jul 2025;150,525;8,021;1403.59
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;Croatia - Adhesives - All Purpose & Repair - Others – Loctite New communication - GDN;19318346770;Display;EUR;20 Dec 2022;20 Dec 2022;0;0;0
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;Loctite Nagradna Igra October - November 2021 (DN);19318346776;Display;EUR;20 Dec 2022;20 Dec 2022;0;0;0
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;202205//Loctite//Say yes to Loctite//Say yes to Loctite//GDN;19318346782;Display;EUR;20 Dec 2022;20 Dec 2022;0;0;0
HR_Bosch_SDA_GDN_404Agency_EUR_AlwaysOn;801-216-8872;GDN_GDN_SDARange_nd_nd_Reviews_HR_Sep_Jan_2022_EUR;19460734070;Display;EUR;2 Jan 2023;15 Jan 2023;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_LaundryCare_WashingMachines_Perilice_Sušilice_2022__HR_EUR;19460875139;Display;EUR;2 Jan 2023;28 Feb 2023;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_LaundryCare_Dryers_Sušilice_2022__HR_EUR;19460875142;Display;EUR;2 Jan 2023;28 Feb 2023;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_MDARange_nd_nd_ŽiviZdravo_2022_HR_EUR;19460875145;Display;EUR;2 Jan 2023;30 Jun 2023;0;0;0
HR_Bosch_SDA_GDN_404Agency_EUR_AlwaysOn;801-216-8872;GDN_GDN_Food_HandBlenders_ErgoMaster_2023_HR;19605477052;Display;EUR;24 Jan 2023;30 Apr 2023;0;0;0
HR_Bosch_SDA_GDN_404Agency_EUR_AlwaysOn;801-216-8872;GDN_GDN_IndoorCleaning_VacuumCleaners_2023_Unlimited7&8_HR;19646386233;Display;EUR;7 Feb 2023;30 Apr 2023;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_Refrigeration_Fridges_XXL_Hladnjaci_2023_HR_EUR;20077040553;Display;EUR;4 May 2023;31 Oct 2023;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_LaundryCare_WashingMachines_Serie 8__HR;20199018645;Display;EUR;26 May 2023;31 Jul 2023;0;0;0
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;OLV Loctite SuperBond //CPC//W25-55//GDN;20257209806;Display;EUR;7 Jun 2023;9 Jul 2023;0;0;0
HR_Bosch_SDA_GDN_404Agency_EUR_AlwaysOn;801-216-8872;GDN_GDN_IndoorCleaning_VacuumCleaners_2023_Unlimited7&8_HR_2;20513747268;Display;EUR;4 Sept 2023;1 Jul 2024;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_LaundryCare_WashingMachines_Perilice_Sušilice_2023__HR_EUR;20513762628;Display;EUR;4 Sept 2023;29 Feb 2024;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_DishCare_Dishwashers__Bosch&Finish_HR;20616773682;Display;EUR;5 Oct 2023;31 Mar 2024;0;0;0
HR_Bosch_SDA_GDN_404Agency_EUR_AlwaysOn;801-216-8872;GDN_GDN_Food_KitchenMachines_nd_MUM5_2023;20824855334;Display;EUR;1 Dec 2023;30 Apr 2024;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_MDARange_nd_nd_ŽiviZdravo_2024_HR_EUR;20951530268;Display;EUR;17 Jan 2024;15 Jul 2024;0;0;0
HR_Bosch_MDA_GDN_404Agency_EUR_AlwaysOn;398-567-5913;GDN_GDN_LaundryCare_WashingMachines_Perilice_Sušilice_2024_HR_EUR;21717160453;Display;EUR;17 Sept 2024;28 Feb 2025;0;0;0
CEE//HR//L//LAD//Color Protection//Colour Catcher/K2r;293-287-2937;202211//Colour Catcher/K2r//Colour Catcher RL 2022//The Jump//bumper;19318259734;In-stream video;EUR;20 Dec 2022;30 Dec 2022;0;0;0
CEE//HR//L//LAD//Color Protection//Colour Catcher/K2r;293-287-2937;202211//Colour Catcher/K2r//Colour Catcher RL 2022//The Jump//trueview;19318259737;In-stream video;EUR;20 Dec 2022;30 Dec 2022;0;0;0
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;Croatia - Adhesives - All Purpose & Repair - Others – Loctite New communication - TrueView - Girl;19318346764;In-stream video;EUR;20 Dec 2022;20 Dec 2022;0;0;0
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;Croatia - Adhesives - All Purpose & Repair - Others – Loctite New communication - TrueView - Climb;19318346767;In-stream video;EUR;20 Dec 2022;20 Dec 2022;0;0;0
CEE//HR//L//SPD//Expressive Clothes//Perwoll;324-637-3600;202207//Perwoll//Renew Relaunch 2022//RethinkFashion//bumper;19411507589;In-stream video;EUR;28 Dec 2022;28 Dec 2022;0;0;0
CEE//HR//L//SPD//Expressive Clothes//Perwoll;324-637-3600;202207//Perwoll//Renew Relaunch 2022//RethinkFashion//trueview;19411507592;In-stream video;EUR;28 Dec 2022;28 Dec 2022;0;0;0
CEE//HR//L//TWC//Clean & fresh toilet//Bref;572-434-3454;202302//Bref//SVR Colored Water//Easier Way Campaign//Trueview//15sec//CPM//W25-54;19423555637;In-stream video;EUR;29 Dec 2022;30 Jun 2023;0;0;0
CEE//HR//L//TWC//Clean & fresh toilet//Bref;572-434-3454;202302//Bref//SVR Colored Water//Easier Way Campaign//Bumper//6sec//CPM//W25-54;19423555640;In-stream video;EUR;29 Dec 2022;30 Jun 2023;0;0;0
CEE//HR//L//SPD//Expressive Clothes//Perwoll;324-637-3600;202301//Perwoll Rethink Fashion Trueview//15 sec//CPM//W 25-54;19537300052;In-stream video;EUR;9 Jan 2023;28 Feb 2023;0;0;0
CEE//HR//L//SPD//Expressive Clothes//Perwoll;324-637-3600;202301//Perwoll Rethink Fashion Bumper//6 sec//CPM//W 25-54;19537323056;In-stream video;EUR;9 Jan 2023;28 Feb 2023;0;0;0
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;OLV Loctite SuperBond //15sec//CPM//W25-55//Trueview 15sec;20252392551;In-stream video;EUR;7 Jun 2023;9 Jul 2023;0;0;0
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;greška - error;20257133411;In-stream video;EUR;7 Jun 2023;9 Jul 2023;0;0;0
CEE//HR//A//Instant Repair (CA)//Ultimate Performance//Loctite;462-254-1842;OLV Loctite SuperBond //6sec//CPM//W25-55//Bumper6sec;20257190816;In-stream video;EUR;7 Jun 2023;9 Jul 2023;0;0;0
CEE//HR//L//SPD//Expressive Clothes//Perwoll;324-637-3600;202307//Perwoll Rethink Fashion Trueview//15 sec//CPM//W 25-54;20325954383;In-stream video;EUR;3 Jul 2023;31 Dec 2023;0;0;0
